follower_count,following_count,account_age_days,verified_flag,source_type,user_id
2419,1644,81,0,User,26565
2408,2626,981,0,Bot,26566
1516,1453,1,0,User,26567
165,380,3144,0,User,26568
4161,1255,839,0,Bot,26569
928,1226,571,0,User,26570
6010,1435,345,0,User,26571
1901,516,275,0,User,26572
902,219,331,0,User,26573
2077,684,2481,0,User,26574
1971,256,856,0,Influencer,26575
701,1113,1260,0,User,26576
1775,1059,1415,0,User,26577
453,711,265,0,News Outlet,26578
1142,1,1415,0,Influencer,26579
997,964,2922,0,User,26580
6175,2237,1716,0,Influencer,26581
2704,962,1456,0,User,26582
5110,580,1828,0,User,26583
5582,913,2823,0,User,26584
1766,269,2197,0,User,26585
3069,1586,2172,0,Bot,26586
947,46,86,0,User,26587
4105,141,946,0,User,26588
90,508,1423,0,News Outlet,26589
471,1863,1127,0,User,26590
350,82,4,0,User,26591
592,722,975,0,User,26592
2479,1235,466,0,User,26593
804,1452,1204,0,User,26594
1266,25,40,0,News Outlet,26595
46,245,468,0,News Outlet,26596
4213,395,1165,0,User,26597
5401,1521,1339,0,User,26598
2124,516,1603,0,User,26599
581,331,1253,0,User,26600
1006,1192,1993,0,User,26601
1915,358,996,0,User,26602
1897,1756,1994,0,User,26603
5326,584,1797,0,User,26604
1408,1664,1417,0,Bot,26605
171,816,102,0,User,26606
3214,224,1374,0,User,26607
2166,538,163,0,User,26608
3567,205,535,0,User,26609
1833,178,2081,0,User,26610
359,174,1345,0,User,26611
4261,1516,958,0,News Outlet,26612
8302,576,32,0,User,26613
5975,994,1192,0,News Outlet,26614
32,345,1985,0,Bot,26615
5250,129,1073,0,Bot,26616
1647,22,1379,0,User,26617
782,294,2403,0,User,26618
2856,754,1185,0,User,26619
2596,758,382,0,User,26620
2451,1874,124,0,User,26621
5073,684,1626,0,User,26622
1300,1546,1127,0,User,26623
5260,1112,1267,0,News Outlet,26624
3808,1315,368,0,User,26625
503,221,1357,0,Bot,26626
1435,586,804,0,User,26627
1448,318,1584,0,Influencer,26628
1462,493,2032,0,News Outlet,26629
3323,2391,215,0,Influencer,26630
438,1418,45,0,User,26631
3529,2703,2110,0,User,26632
3372,361,813,0,User,26633
925,1644,2131,0,User,26634
751,76,2884,0,User,26635
1061,63,1533,0,User,26636
4185,329,1037,0,Influencer,26637
9,1349,324,0,News Outlet,26638
997,402,21,0,Influencer,26639
934,1855,1662,0,User,26640
264,305,2149,0,Bot,26641
3134,331,1017,0,User,26642
3178,1635,2772,0,User,26643
4350,1255,679,0,User,26644
3759,873,2334,0,User,26645
133,331,3231,0,Influencer,26646
2482,2623,935,0,User,26647
102,1341,1700,0,User,26648
3725,685,1034,0,User,26649
825,1308,65,0,User,26650
977,547,2417,0,User,26651
1210,1001,1960,0,User,26652
4659,1939,777,0,User,26653
1210,1002,1529,0,Influencer,26654
1437,44,3914,0,Influencer,26655
5128,447,947,0,Influencer,26656
1597,184,384,0,User,26657
3018,1367,1630,0,Influencer,26658
2833,174,1029,0,News Outlet,26659
319,567,3261,0,User,26660
2396,140,42,0,User,26661
1513,1571,2081,0,News Outlet,26662
3259,802,930,0,User,26663
4561,1551,1714,0,Influencer,26664
1822,1216,377,0,User,26665
1879,53,2730,0,User,26666
4490,206,730,0,Influencer,26667
1519,285,2247,0,User,26668
2899,1308,1099,0,User,26669
2253,412,631,0,User,26670
4217,617,1178,0,User,26671
1092,716,926,0,User,26672
5280,119,1043,0,User,26673
2769,343,610,0,User,26674
1665,136,1335,0,User,26675
135,1803,1871,0,News Outlet,26676
841,1639,752,0,User,26677
2071,105,2805,0,User,26678
3107,1919,1261,0,User,26679
373,1,2214,0,User,26680
2964,190,1507,0,User,26681
1295,1079,1297,0,User,26682
1167,815,471,0,User,26683
964,187,188,0,User,26684
2935,30,492,0,User,26685
277,1761,1468,0,Bot,26686
295,1352,712,0,User,26687
1792,1457,639,0,User,26688
3636,399,1879,0,User,26689
1801,696,184,0,Influencer,26690
2105,411,365,0,User,26691
2709,95,1584,0,User,26692
1218,267,1007,0,User,26693
1548,810,442,0,User,26694
895,2077,884,0,User,26695
3596,776,1139,0,User,26696
3452,1756,4187,0,User,26697
1048,418,247,0,User,26698
1195,509,1321,0,User,26699
59,773,572,0,Bot,26700
457,375,965,0,Bot,26701
3280,1706,81,0,User,26702
3023,111,2301,0,User,26703
2820,2370,56,0,Bot,26704
4690,312,259,0,User,26705
4805,777,1859,0,User,26706
1118,510,185,0,User,26707
2792,206,2127,0,Influencer,26708
2464,261,475,0,User,26709
1637,1022,1122,0,News Outlet,26710
2176,882,607,0,User,26711
20,284,691,0,User,26712
1943,995,1117,0,User,26713
727,1724,50,0,User,26714
4562,396,2564,0,Bot,26715
1037,1267,679,0,User,26716
558,131,2013,0,User,26717
2142,1202,1976,0,User,26718
683,2223,825,0,User,26719
2320,504,1824,0,Bot,26720
5111,213,2982,0,User,26721
669,1344,839,0,User,26722
4926,968,525,0,User,26723
3200,950,1379,0,Influencer,26724
3122,424,1191,0,News Outlet,26725
682,421,417,0,User,26726
4850,609,742,0,User,26727
4028,653,1979,0,User,26728
114,760,1201,0,User,26729
2653,857,1911,0,Bot,26730
408,713,1439,0,User,26731
2558,692,970,0,News Outlet,26732
1232,27,2083,0,User,26733
155,1229,2554,0,User,26734
1638,681,841,0,Influencer,26735
372,633,2893,0,User,26736
348,56,923,0,User,26737
4361,274,1008,0,News Outlet,26738
1848,987,927,0,User,26739
1168,1923,2846,0,Bot,26740
485,225,1478,0,User,26741
258,12,488,0,Bot,26742
3970,1084,1417,0,User,26743
5245,1840,473,0,User,26744
483,148,2102,0,User,26745
992,419,1415,0,Influencer,26746
298,1029,964,0,User,26747
1453,671,788,0,Influencer,26748
3548,835,1404,0,User,26749
2892,40,796,0,User,26750
3189,732,2071,0,User,26751
452,2576,2709,0,User,26752
531,823,1280,0,User,26753
3780,2005,1153,0,User,26754
475,626,425,0,Influencer,26755
3837,1996,662,0,User,26756
3505,445,632,0,User,26757
5112,238,1790,0,User,26758
94,261,1324,0,User,26759
1638,1603,322,0,User,26760
3405,31,1297,0,User,26761
7058,562,1214,0,User,26762
680,192,1810,0,User,26763
1089,1499,701,0,User,26764
1184,1025,2497,0,Bot,26765
3527,856,1344,0,Bot,26766
3817,2713,3082,0,User,26767
2176,1817,4215,0,User,26768
1869,166,219,0,User,26769
2457,103,685,0,User,26770
271,783,1170,0,User,26771
3764,441,137,0,User,26772
1160,332,1221,0,User,26773
166,1069,434,0,User,26774
357,1345,2030,0,User,26775
314,307,1040,0,Bot,26776
2255,234,2290,0,User,26777
947,25,161,0,User,26778
504,1047,985,0,User,26779
1610,2621,564,0,User,26780
1824,1133,529,0,User,26781
4185,296,1488,0,User,26782
3691,704,2133,0,User,26783
3791,406,1034,0,User,26784
2775,1327,2568,0,Influencer,26785
1322,1224,302,0,User,26786
676,506,2688,0,User,26787
2332,965,2430,0,Influencer,26788
790,182,822,0,User,26789
595,469,2943,0,User,26790
80,1188,1291,0,User,26791
213,1050,958,0,User,26792
1111,899,1258,0,User,26793
3878,255,2237,0,User,26794
2044,389,3185,0,User,26795
974,329,1728,0,User,26796
713,661,2114,0,User,26797
616,715,513,0,Bot,26798
2285,1378,2379,0,User,26799
623,782,2159,0,User,26800
3511,1567,860,0,User,26801
2018,1501,737,0,User,26802
1701,1244,2808,0,User,26803
5466,451,108,0,User,26804
254,1497,3219,0,User,26805
653,785,866,0,Influencer,26806
1027,21,106,0,User,26807
2895,726,1075,0,User,26808
2945,664,243,0,User,26809
1244,49,1598,0,User,26810
233,831,1627,0,Influencer,26811
6840,557,2651,0,User,26812
404,987,1003,0,User,26813
1835,102,384,0,User,26814
388,573,2778,0,News Outlet,26815
5212,151,664,0,Influencer,26816
763,819,172,0,User,26817
3020,49,2912,0,User,26818
1092,664,606,0,User,26819
1609,562,1811,0,User,26820
5665,935,1344,0,News Outlet,26821
6670,832,1316,0,Bot,26822
988,202,419,0,User,26823
2561,15,75,0,User,26824
1239,1502,334,0,User,26825
4997,1522,4071,0,User,26826
708,956,273,0,User,26827
802,899,1001,0,User,26828
5777,221,433,0,User,26829
3088,70,1093,0,User,26830
2246,2011,790,0,News Outlet,26831
845,385,1875,0,Bot,26832
1952,239,1643,0,User,26833
516,46,1975,0,User,26834
2542,1066,39,0,Influencer,26835
4085,826,1882,0,User,26836
2553,410,1170,0,Influencer,26837
4,837,1945,0,User,26838
649,323,1370,0,Bot,26839
2568,394,876,0,News Outlet,26840
1651,230,1429,0,User,26841
794,1394,1186,0,User,26842
3425,130,2750,0,Bot,26843
1078,1404,333,0,Influencer,26844
2522,693,1046,0,User,26845
2793,248,818,0,Bot,26846
339,1575,766,0,User,26847
3079,644,942,0,User,26848
989,1034,943,0,User,26849
1307,1705,724,0,User,26850
2945,1483,1953,0,Influencer,26851
4148,739,1537,0,User,26852
3239,705,2049,0,User,26853
2064,25,1732,0,Bot,26854
5834,315,2251,0,Influencer,26855
4573,720,278,0,User,26856
1484,1349,1260,0,News Outlet,26857
2644,1615,2407,0,User,26858
3334,928,868,0,Bot,26859
1400,721,587,0,Bot,26860
92,421,185,0,News Outlet,26861
1432,1109,2456,0,User,26862
3130,674,895,0,User,26863
130,748,262,0,User,26864
896,892,1536,0,User,26865
3423,911,398,0,User,26866
3324,584,2506,0,User,26867
37,330,1833,0,User,26868
447,850,356,0,User,26869
1755,365,1970,0,User,26870
1428,1479,1781,0,Influencer,26871
2526,2537,1620,0,User,26872
3600,481,1191,0,User,26873
207,269,1573,0,User,26874
744,1531,1426,0,Influencer,26875
286,1096,251,0,User,26876
1223,710,1024,0,User,26877
5,1824,659,0,User,26878
3393,244,367,0,User,26879
1264,1849,2465,0,User,26880
3229,103,888,0,Influencer,26881
392,733,1895,0,User,26882
2759,842,208,0,User,26883
7091,382,286,0,User,26884
2050,2611,1773,0,User,26885
1355,1024,6,0,User,26886
2761,294,1055,0,Influencer,26887
4214,117,524,0,News Outlet,26888
4644,1391,1161,0,Influencer,26889
2083,1322,3313,0,User,26890
970,960,557,0,User,26891
3610,848,293,0,Influencer,26892
2165,50,3192,0,User,26893
2752,556,489,0,User,26894
1637,1795,756,0,User,26895
1257,1110,1804,0,User,26896
1174,1494,673,0,Influencer,26897
1111,1628,413,0,User,26898
132,817,1498,0,User,26899
7530,937,1053,0,User,26900
3800,857,996,0,News Outlet,26901
1583,127,3387,0,User,26902
1335,925,1455,0,User,26903
2995,128,1549,0,User,26904
3025,334,688,0,News Outlet,26905
6156,1068,947,0,User,26906
8361,662,713,0,User,26907
1032,184,1008,0,Bot,26908
3541,482,2339,0,User,26909
3141,569,1147,0,User,26910
1961,579,1425,0,User,26911
742,1396,2092,0,News Outlet,26912
3234,625,2067,0,Bot,26913
5900,1957,513,0,News Outlet,26914
2108,2176,1340,0,User,26915
1858,525,651,0,Bot,26916
2282,592,1559,0,User,26917
1186,2963,749,0,User,26918
1653,780,867,0,User,26919
2868,1002,513,0,User,26920
1344,421,1013,0,User,26921
809,53,1824,0,User,26922
2841,696,859,0,Influencer,26923
3173,217,1232,0,User,26924
1708,1305,1644,0,User,26925
1143,1095,2644,0,User,26926
1475,83,2431,0,User,26927
1713,1038,691,0,News Outlet,26928
1132,1894,669,0,User,26929
1234,357,1890,0,User,26930
608,898,629,0,User,26931
1726,781,1749,0,User,26932
3739,1419,768,0,User,26933
907,483,242,0,User,26934
1975,798,1488,0,User,26935
3651,482,1642,0,Influencer,26936
28,164,895,0,User,26937
2095,2045,1978,0,User,26938
1453,2781,1525,0,User,26939
6282,40,1224,0,User,26940
1949,74,19,0,User,26941
6902,31,11,0,User,26942
3890,402,1377,0,User,26943
6397,57,1705,0,User,26944
6101,1224,519,0,User,26945
4005,339,1010,0,Influencer,26946
1424,148,410,0,User,26947
4113,331,1334,0,User,26948
241,1050,1849,0,User,26949
4424,343,1248,0,User,26950
653,205,1373,0,User,26951
447,622,2630,0,Bot,26952
1597,774,2822,0,User,26953
2955,702,957,0,Bot,26954
2694,733,967,0,User,26955
2025,1732,1909,0,User,26956
4293,2211,477,0,User,26957
71,1236,3089,0,User,26958
2985,134,401,0,User,26959
1770,1056,1471,0,User,26960
3000,248,251,0,User,26961
2091,1123,199,0,User,26962
1903,43,3457,0,User,26963
4666,115,1237,0,User,26964
2497,1602,66,0,User,26965
4377,1629,23,0,User,26966
1545,554,207,0,User,26967
2166,61,1992,0,User,26968
2122,500,1911,0,User,26969
2458,1259,3014,0,Bot,26970
1114,686,1353,0,Influencer,26971
902,533,818,0,User,26972
6438,956,623,0,User,26973
2601,879,1732,0,Bot,26974
437,290,1120,0,Bot,26975
4664,557,461,0,User,26976
1656,26,2083,0,Bot,26977
5647,616,750,0,News Outlet,26978
647,1740,241,0,User,26979
4832,939,128,0,User,26980
249,287,304,0,User,26981
1222,1428,3296,0,User,26982
1075,223,1839,0,Influencer,26983
1371,155,3106,0,User,26984
5363,762,254,0,User,26985
411,1807,1048,0,Influencer,26986
1951,1290,1800,0,News Outlet,26987
423,260,1403,0,User,26988
1897,852,3472,0,User,26989
2376,1585,2897,0,Influencer,26990
637,248,1141,0,User,26991
1685,963,3168,0,User,26992
14,1304,283,0,Bot,26993
2779,1196,2431,0,Bot,26994
49,924,137,0,User,26995
1417,627,180,0,User,26996
1375,248,3367,0,User,26997
2188,414,460,0,User,26998
1304,800,1005,0,News Outlet,26999
908,273,1080,0,User,27000
2643,207,1896,0,News Outlet,27001
1069,264,3112,0,User,27002
1820,554,1661,0,User,27003
1087,1322,241,0,User,27004
200,521,982,0,User,27005
1111,146,949,0,User,27006
2932,1601,130,0,Influencer,27007
2905,1609,1559,0,User,27008
2839,1196,2448,0,User,27009
554,558,347,0,Influencer,27010
893,1007,1638,0,User,27011
2789,1747,0,0,User,27012
914,1729,844,0,User,27013
1354,386,1154,0,News Outlet,27014
4200,690,1169,0,Influencer,27015
3996,497,85,0,User,27016
1476,7,2096,0,User,27017
1381,251,1155,0,User,27018
2846,1066,440,0,User,27019
38,2347,494,0,User,27020
1906,1524,828,0,User,27021
4564,360,1070,0,User,27022
872,441,1847,0,User,27023
3474,29,1042,0,User,27024
135,1506,974,0,Bot,27025
4392,968,2099,0,User,27026
2662,56,2638,0,User,27027
8271,282,253,0,Bot,27028
1762,203,202,0,User,27029
1154,220,1162,0,User,27030
295,8,1275,0,User,27031
2278,1143,3616,0,News Outlet,27032
2728,607,3510,0,User,27033
2945,885,1638,0,User,27034
1395,1162,2786,0,News Outlet,27035
2562,1597,3190,0,Influencer,27036
466,564,3083,0,User,27037
2831,63,1786,0,Bot,27038
1765,920,2120,0,User,27039
202,1464,329,0,User,27040
10,1559,325,0,News Outlet,27041
35,1931,1724,0,User,27042
2666,538,861,0,User,27043
1305,1206,1304,0,Bot,27044
1542,261,3132,0,Bot,27045
3529,1852,1584,0,Influencer,27046
1375,1014,2497,0,Influencer,27047
3223,156,2102,0,Bot,27048
3575,292,393,0,News Outlet,27049
4017,1396,466,0,User,27050
5892,728,3491,0,News Outlet,27051
4980,270,125,0,User,27052
2395,471,1035,0,Influencer,27053
1179,76,3815,0,User,27054
26,333,425,0,Bot,27055
6403,59,1214,0,User,27056
1712,403,341,0,User,27057
2710,758,235,0,User,27058
616,480,485,0,User,27059
725,233,172,0,User,27060
299,1221,138,0,User,27061
4463,907,2101,0,Bot,27062
2739,945,1092,0,User,27063
1235,1045,742,0,User,27064
2362,674,1642,0,Bot,27065
3693,993,1875,0,User,27066
8784,600,1402,0,News Outlet,27067
2230,62,409,0,Influencer,27068
920,26,1941,0,User,27069
1803,196,1922,0,User,27070
2391,909,806,0,User,27071
3056,1762,856,0,User,27072
976,58,652,0,Bot,27073
614,850,2216,0,User,27074
395,929,873,0,User,27075
833,1021,880,0,Bot,27076
492,1014,2255,0,Influencer,27077
200,308,3436,0,Influencer,27078
2710,36,1199,0,User,27079
152,2553,212,0,Influencer,27080
2679,1846,1502,0,News Outlet,27081
3224,1419,951,0,User,27082
1569,2106,1271,0,User,27083
85,341,380,0,Bot,27084
1326,302,498,0,User,27085
3672,376,1699,0,User,27086
1911,673,1792,0,User,27087
3011,260,62,0,User,27088
3079,891,1597,0,User,27089
485,1166,623,0,Bot,27090
3633,499,727,0,User,27091
1044,1940,89,0,User,27092
569,523,576,0,Influencer,27093
5701,1044,187,0,User,27094
1096,799,1852,0,User,27095
1339,17,224,0,User,27096
389,1182,939,0,User,27097
1466,565,802,0,User,27098
4589,390,184,0,User,27099
1949,763,975,0,User,27100
1988,594,438,0,User,27101
3336,1387,2204,0,Bot,27102
1507,621,643,0,User,27103
711,698,1301,0,Influencer,27104
2733,227,60,0,Influencer,27105
215,242,650,0,News Outlet,27106
2598,231,2813,0,Bot,27107
6059,52,540,0,Influencer,27108
5519,574,634,0,News Outlet,27109
3208,1420,1147,0,User,27110
2481,1377,17,0,Influencer,27111
1544,1200,734,0,User,27112
4098,288,637,0,User,27113
4226,1282,2305,0,User,27114
1312,657,152,0,User,27115
3627,1225,890,0,User,27116
3173,2097,35,0,User,27117
416,481,1335,0,User,27118
4147,2326,910,0,User,27119
1997,67,175,0,User,27120
1398,349,3497,0,User,27121
3817,690,719,0,User,27122
279,186,484,0,User,27123
827,431,1116,0,User,27124
3733,496,2481,0,News Outlet,27125
2200,1809,1985,0,User,27126
2926,1584,1148,0,User,27127
2438,2227,839,0,Bot,27128
442,655,1824,0,User,27129
2346,595,856,0,Influencer,27130
833,562,1168,0,User,27131
7177,474,1944,0,User,27132
434,520,775,0,User,27133
1294,186,2964,0,User,27134
2994,371,2021,0,Bot,27135
672,938,152,0,User,27136
494,1058,932,0,Influencer,27137
1776,664,3380,0,User,27138
1628,2347,64,0,User,27139
1290,1447,361,0,User,27140
954,629,1479,0,User,27141
3220,1228,2389,0,Influencer,27142
2162,688,67,0,User,27143
633,569,634,0,User,27144
6237,678,1421,0,User,27145
60,1355,1081,0,User,27146
951,2275,1059,0,Influencer,27147
492,98,1804,0,User,27148
537,941,1205,0,User,27149
1228,962,52,0,User,27150
1687,2240,231,0,User,27151
838,1302,1713,0,User,27152
556,67,646,0,User,27153
4196,270,2571,0,Influencer,27154
3717,636,2000,0,User,27155
115,664,1647,0,News Outlet,27156
2546,1027,1278,0,Influencer,27157
1605,1790,1666,0,User,27158
1059,660,19,0,User,27159
4346,878,1907,0,Influencer,27160
3662,1683,2843,0,User,27161
6460,1726,1340,0,User,27162
2263,1707,1306,0,User,27163
3595,857,844,0,Influencer,27164
219,473,688,0,News Outlet,27165
2433,10,1226,0,User,27166
1010,289,1257,0,User,27167
1056,1306,1281,0,User,27168
2557,466,563,0,Bot,27169
917,326,110,0,User,27170
931,1351,3159,0,Bot,27171
3231,523,173,0,Bot,27172
3599,387,126,0,News Outlet,27173
3474,72,2050,0,User,27174
1233,511,1605,0,News Outlet,27175
1416,204,1624,0,User,27176
4486,747,1769,0,User,27177
1916,181,1861,0,User,27178
4663,308,724,0,User,27179
3815,2185,2571,0,User,27180
2961,335,223,0,User,27181
3133,42,3960,0,User,27182
363,839,169,0,Bot,27183
3087,432,679,0,Influencer,27184
3095,229,4285,0,User,27185
2364,500,914,0,News Outlet,27186
3147,277,859,0,News Outlet,27187
2200,1958,1237,0,User,27188
3440,392,1485,0,User,27189
1771,2223,292,0,Influencer,27190
3613,1227,1623,0,User,27191
5896,1763,409,0,User,27192
1077,455,1885,0,User,27193
1427,595,1467,0,User,27194
1774,530,1494,0,Influencer,27195
3779,101,293,0,User,27196
556,226,918,0,News Outlet,27197
1737,2316,438,0,User,27198
821,920,210,0,News Outlet,27199
913,1141,2024,0,Bot,27200
857,546,1974,0,User,27201
1132,111,805,0,User,27202
618,601,2462,0,User,27203
4362,125,28,0,User,27204
3005,790,1612,0,Influencer,27205
2405,1165,986,0,User,27206
1398,939,45,0,User,27207
854,1635,843,0,Influencer,27208
4258,1904,523,0,User,27209
2173,643,146,0,User,27210
2593,1134,463,0,User,27211
1415,703,3020,0,Bot,27212
2965,352,591,0,User,27213
997,47,541,0,News Outlet,27214
1177,75,1250,0,User,27215
4608,1284,823,0,Influencer,27216
2423,212,1964,0,User,27217
363,304,409,0,User,27218
3266,1768,946,0,User,27219
2781,716,1911,0,User,27220
2428,304,521,0,User,27221
1613,777,479,0,User,27222
3744,510,1274,0,User,27223
257,236,3095,0,User,27224
2617,320,1025,0,User,27225
2390,568,1579,0,User,27226
3809,2328,469,0,Bot,27227
247,894,129,0,User,27228
1267,818,2674,0,Influencer,27229
1348,1696,3299,0,User,27230
1450,64,2024,0,User,27231
1822,1194,853,0,User,27232
1597,121,1616,0,User,27233
2173,1795,3357,0,User,27234
1365,528,1813,0,User,27235
4925,1251,1415,0,User,27236
3251,3006,322,0,User,27237
5446,370,3135,0,User,27238
2278,1673,207,0,User,27239
3678,2,156,0,User,27240
364,1109,372,0,News Outlet,27241
801,558,1149,0,News Outlet,27242
353,1409,780,0,Bot,27243
1133,651,877,0,Bot,27244
4008,457,969,0,User,27245
770,989,1664,0,News Outlet,27246
2378,1044,2009,0,Influencer,27247
424,281,178,0,User,27248
580,1874,1750,0,Influencer,27249
1435,861,34,0,User,27250
2633,1035,1142,0,User,27251
2604,1039,1197,0,News Outlet,27252
1210,1108,441,0,Influencer,27253
1290,16,1960,0,User,27254
3861,1449,205,0,News Outlet,27255
3071,1094,1534,0,Influencer,27256
1542,329,1588,0,User,27257
1448,1254,474,0,News Outlet,27258
6820,263,658,0,Bot,27259
3013,1023,129,0,Influencer,27260
763,141,1235,0,User,27261
5332,399,2093,0,Bot,27262
3894,652,701,0,User,27263
4660,246,1151,0,Influencer,27264
301,384,2223,0,User,27265
350,231,1559,0,User,27266
4145,21,299,0,User,27267
2371,1299,1810,0,Bot,27268
10265,296,2115,0,Influencer,27269
1862,1077,314,0,User,27270
1516,2004,289,0,User,27271
2255,928,800,0,User,27272
1656,325,623,0,User,27273
2754,1857,1364,0,User,27274
2579,1630,1142,0,Influencer,27275
3621,420,889,0,User,27276
310,749,751,0,Influencer,27277
2931,664,1607,0,Influencer,27278
734,1475,776,0,User,27279
1624,842,784,0,User,27280
1141,1199,639,0,News Outlet,27281
2495,429,357,0,User,27282
2712,405,3692,0,User,27283
849,325,65,0,User,27284
2446,611,1619,0,User,27285
25,1371,1676,0,Bot,27286
732,1039,1926,0,Influencer,27287
3358,210,49,0,Influencer,27288
6038,192,1277,0,User,27289
3237,1186,1929,0,Bot,27290
3331,1296,1250,0,User,27291
1570,713,1728,0,News Outlet,27292
2433,1420,159,0,User,27293
3934,621,589,0,User,27294
1500,1399,1353,0,Influencer,27295
1842,559,1226,0,User,27296
4451,474,1455,0,Bot,27297
4727,1219,131,0,User,27298
89,891,1036,0,User,27299
4299,1532,1256,0,User,27300
5774,1924,2007,0,User,27301
744,821,171,0,User,27302
273,224,1495,0,Influencer,27303
4348,1038,1898,0,User,27304
2257,774,706,0,User,27305
1919,949,2607,0,User,27306
1365,302,2951,0,News Outlet,27307
270,1007,2573,0,User,27308
727,2940,1523,0,User,27309
743,270,1183,0,User,27310
689,659,622,0,Influencer,27311
1291,1049,63,0,User,27312
292,810,401,0,User,27313
538,1342,536,0,User,27314
518,54,3270,0,News Outlet,27315
1512,985,2593,0,User,27316
1092,634,742,0,User,27317
53,743,2859,0,Influencer,27318
510,808,845,0,Bot,27319
446,28,2961,0,User,27320
3256,2191,1697,0,Bot,27321
3143,1596,1841,0,User,27322
1689,1313,717,0,User,27323
2067,799,661,0,User,27324
3235,1288,765,0,Influencer,27325
4451,277,379,0,User,27326
5095,931,1741,0,Influencer,27327
2142,322,496,0,User,27328
3134,957,1012,0,News Outlet,27329
4070,244,2816,0,User,27330
3057,216,943,0,Bot,27331
1597,239,586,0,Bot,27332
1475,951,160,0,User,27333
1145,71,919,0,User,27334
1662,753,7,0,User,27335
2633,1071,0,0,News Outlet,27336
845,1066,2035,0,User,27337
3613,681,31,0,User,27338
1165,691,1334,0,News Outlet,27339
1548,379,203,0,Influencer,27340
3290,1268,1603,0,User,27341
356,865,2124,0,User,27342
483,1464,151,0,User,27343
1409,1118,1687,0,User,27344
4102,230,2150,0,User,27345
5459,234,1179,0,User,27346
3504,950,3450,0,User,27347
1615,295,2420,0,User,27348
4149,610,1866,0,User,27349
140,1827,989,0,User,27350
2493,238,1207,0,User,27351
2678,1391,984,0,User,27352
3063,2692,96,0,Bot,27353
4596,1661,3253,0,User,27354
6242,2375,209,0,Bot,27355
3524,81,1671,0,User,27356
703,529,3770,0,User,27357
609,317,1532,0,Influencer,27358
7396,27,1058,0,User,27359
145,976,787,0,User,27360
1760,1859,1701,0,User,27361
1043,156,217,0,User,27362
862,1064,1276,0,User,27363
958,352,1538,0,User,27364
2292,499,2404,0,Influencer,27365
2645,965,1693,0,User,27366
410,257,1130,0,User,27367
2033,1187,1545,0,User,27368
2072,1978,1022,0,Bot,27369
2612,16,1246,0,User,27370
2209,452,683,0,User,27371
2911,1304,979,0,User,27372
5769,773,620,0,User,27373
6138,335,246,0,Influencer,27374
699,239,875,0,User,27375
946,709,508,0,User,27376
4690,896,628,0,User,27377
599,565,1207,0,User,27378
3289,770,369,0,User,27379
3228,518,1960,0,Influencer,27380
4251,755,3483,0,Bot,27381
2994,1589,211,0,User,27382
2715,233,2376,0,User,27383
2383,2368,610,0,User,27384
3667,917,1910,0,User,27385
3440,537,2721,0,Influencer,27386
1346,105,823,0,User,27387
103,577,3014,0,User,27388
1480,1183,2655,0,User,27389
366,562,58,0,User,27390
2021,81,1611,0,User,27391
1699,278,132,0,User,27392
351,426,738,0,User,27393
4913,1993,1196,0,Influencer,27394
215,1225,1220,0,User,27395
1409,324,1183,0,User,27396
83,1097,86,0,User,27397
3363,2111,1448,0,Bot,27398
4894,576,758,0,Bot,27399
2328,915,469,0,User,27400
236,410,625,0,User,27401
642,746,2746,0,User,27402
869,872,495,0,User,27403
1465,1216,1424,0,User,27404
1325,655,1730,0,Bot,27405
4552,392,440,0,User,27406
162,95,1927,0,Bot,27407
2436,60,1324,0,User,27408
8715,1300,1552,0,User,27409
786,1767,940,0,User,27410
2169,92,1358,0,News Outlet,27411
1887,72,1472,0,User,27412
931,180,200,0,User,27413
469,764,498,0,User,27414
2390,62,514,0,Influencer,27415
5702,1399,1190,0,News Outlet,27416
954,1846,779,0,Bot,27417
7117,1874,1629,0,User,27418
1398,159,772,0,Bot,27419
1708,1098,2977,0,User,27420
938,130,698,0,User,27421
4038,887,2931,0,User,27422
346,1035,272,0,Influencer,27423
2947,1778,183,0,User,27424
5237,123,2182,0,User,27425
2695,791,1027,0,User,27426
678,1792,974,0,News Outlet,27427
3996,23,1930,0,User,27428
2510,1772,67,0,User,27429
1386,465,225,0,Influencer,27430
2931,325,787,0,Influencer,27431
1407,702,1733,0,User,27432
94,591,997,0,User,27433
120,722,1749,0,User,27434
3855,2363,856,0,User,27435
345,260,7,0,User,27436
852,912,975,0,User,27437
4982,68,317,0,User,27438
1950,495,984,0,User,27439
2017,1420,705,0,Influencer,27440
441,193,1386,0,User,27441
6071,1664,558,0,User,27442
1458,1330,2670,0,User,27443
1813,1767,1221,0,User,27444
2883,1607,253,0,User,27445
933,603,1037,0,User,27446
4372,585,2783,0,News Outlet,27447
1190,190,622,0,Influencer,27448
740,1504,2119,0,User,27449
2908,1848,1506,0,User,27450
995,209,3861,0,User,27451
1942,1021,1286,0,User,27452
5744,499,212,0,User,27453
4548,1786,123,0,Bot,27454
136,191,3972,0,User,27455
154,1880,1909,0,User,27456
1094,468,226,0,User,27457
4174,433,0,0,User,27458
1221,357,2731,0,User,27459
1613,182,1660,0,User,27460
3688,420,977,0,User,27461
261,837,228,0,User,27462
3491,60,2952,0,User,27463
7043,1058,2856,0,Influencer,27464
4320,613,1957,0,User,27465
459,1098,2141,0,User,27466
268,60,1056,0,User,27467
